epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,4942.92,0.4395,0.3909,0.90259,0.95295,0.99311,0.995,0.96353,0.32178,0.29569,0.85279,0.000480625,0.000480625,0.000480625
142,4979.21,0.40002,0.38183,0.89024,0.98394,1,0.995,0.96118,0.32619,0.28533,0.8557,0.000479594,0.000479594,0.000479594
143,5015.92,0.4489,0.37977,0.92549,0.99248,0.9904,0.995,0.94631,0.34336,0.28351,0.86161,0.000478562,0.000478562,0.000478562
144,5052.05,0.47923,0.38717,0.93753,0.9918,0.98762,0.995,0.95812,0.30641,0.27529,0.84906,0.000477531,0.000477531,0.000477531
145,5086.55,0.43552,0.37471,0.92429,0.98728,0.98789,0.995,0.93493,0.34148,0.3056,0.85755,0.0004765,0.0004765,0.0004765
146,5121.53,0.55977,0.41911,1.00359,0.97568,0.98664,0.995,0.9553,0.32632,0.30353,0.85209,0.000475469,0.000475469,0.000475469
147,5155.87,0.46525,0.40702,0.92449,0.98219,0.96413,0.99278,0.94043,0.35555,0.30346,0.86177,0.000474437,0.000474437,0.000474437
148,5190.38,0.38209,0.36558,0.88645,0.98747,0.97202,0.99278,0.94758,0.33007,0.28631,0.85509,0.000473406,0.000473406,0.000473406
149,5224.88,0.44566,0.37114,0.92693,0.99104,0.96572,0.995,0.94365,0.32257,0.27563,0.85578,0.000472375,0.000472375,0.000472375
150,5259.44,0.41376,0.37691,0.85877,0.97887,0.98249,0.995,0.95189,0.33059,0.28231,0.84933,0.000471344,0.000471344,0.000471344
151,5293.84,0.49497,0.41684,0.95414,0.98236,0.98115,0.995,0.95109,0.31627,0.27735,0.84815,0.000470312,0.000470312,0.000470312
152,5329.19,0.42233,0.35996,0.91223,0.97614,0.97917,0.99278,0.95208,0.32896,0.30116,0.8516,0.000469281,0.000469281,0.000469281
153,5363.84,0.40149,0.37026,0.90099,0.97288,0.98536,0.995,0.96334,0.33009,0.28894,0.85315,0.00046825,0.00046825,0.00046825
154,5398.18,0.476,0.368,0.95642,0.97782,0.97326,0.995,0.94095,0.35364,0.327,0.85904,0.000467219,0.000467219,0.000467219
155,5432.77,0.41626,0.41423,0.91588,0.97783,0.97215,0.995,0.95019,0.33884,0.32046,0.85616,0.000466188,0.000466188,0.000466188
156,5471.91,0.44309,0.4688,0.93505,0.98752,0.97521,0.995,0.95331,0.33196,0.30139,0.85717,0.000465156,0.000465156,0.000465156
157,5514.12,0.41582,0.38379,0.92279,0.98501,0.98163,0.995,0.95838,0.32349,0.28649,0.85431,0.000464125,0.000464125,0.000464125
158,5556.26,0.38525,0.3819,0.9207,0.98926,0.98877,0.995,0.95619,0.33939,0.27012,0.85902,0.000463094,0.000463094,0.000463094
159,5598.36,0.39588,0.35741,0.90844,0.99148,0.998,0.995,0.93846,0.34066,0.25591,0.85974,0.000462063,0.000462063,0.000462063
160,5641.4,0.46318,0.45916,0.93874,0.98944,1,0.995,0.94919,0.3614,0.25527,0.85986,0.000461031,0.000461031,0.000461031
161,5683.36,0.41949,0.36156,0.91177,0.99089,0.99889,0.995,0.95645,0.34216,0.26158,0.85669,0.00046,0.00046,0.00046
162,5724.67,0.43765,0.38346,0.89058,0.96986,0.96216,0.995,0.94352,0.36084,0.31175,0.86454,0.000458969,0.000458969,0.000458969
163,5766.23,0.40613,0.70291,0.89499,0.99127,0.95927,0.99375,0.94879,0.33579,0.29545,0.85756,0.000457938,0.000457938,0.000457938
164,5808.24,0.4029,0.35708,0.90705,0.97212,0.96735,0.99133,0.95295,0.33614,0.30977,0.85699,0.000456906,0.000456906,0.000456906
165,5849.49,0.57407,0.49546,1.05773,0.93957,0.9645,0.99375,0.94885,0.3286,0.34906,0.85407,0.000455875,0.000455875,0.000455875
166,5891.23,0.4298,0.43443,0.92525,0.98203,0.98,0.995,0.94625,0.33394,0.29865,0.85535,0.000454844,0.000454844,0.000454844
167,5933.64,0.52623,0.4075,1.02693,0.99051,0.99097,0.995,0.94492,0.33737,0.27429,0.85688,0.000453813,0.000453813,0.000453813
168,5976.3,0.44588,0.41769,0.91017,0.9829,0.99762,0.995,0.9367,0.36556,0.26582,0.86543,0.000452781,0.000452781,0.000452781
169,6017.68,0.44855,0.43747,0.92629,0.98316,0.99718,0.995,0.9553,0.3462,0.26432,0.86231,0.00045175,0.00045175,0.00045175
170,6058.6,0.38638,0.34037,0.89427,0.98896,1,0.995,0.94257,0.35188,0.24813,0.8613,0.000450719,0.000450719,0.000450719
171,6099.17,0.41228,0.42004,0.85937,0.9906,1,0.995,0.94492,0.33668,0.24885,0.85895,0.000449688,0.000449688,0.000449688
172,6139.65,0.45683,0.43322,0.92167,0.9907,1,0.995,0.94996,0.33685,0.25577,0.85448,0.000448656,0.000448656,0.000448656
173,6181.27,0.44032,0.40831,0.92161,0.97509,0.99751,0.995,0.94862,0.33086,0.26987,0.85158,0.000447625,0.000447625,0.000447625
